	SRR1927149	SRR1929485
PF09538 [Protein of unknown function (FYDLN_acid)]	21	21
PF09545 [AccI restriction endonuclease]	8	1
PF09546 [Stage III sporulation protein AE (spore_III_AE)]	951	224
PF09547 [Stage IV sporulation protein A (spore_IV_A)]	840	264
PF09548 [Stage III sporulation protein AB (spore_III_AB)]	609	142
PF09551 [Stage II sporulation protein R (spore_II_R)]	595	112
PF09553 [Eco47II restriction endonuclease]	715	49
PF09554 [HaeII restriction endonuclease]	35	3
PF09556 [HaeIII restriction endonuclease]	372	129
PF09560 [Sporulation protein YunB (Spo_YunB)]	585	143
PF09561 [HpaII restriction endonuclease]	643	130
PF09563 [LlaJI restriction endonuclease]	3882	117
PF09564 [NgoBV restriction endonuclease]	342	6
PF09565 [NgoFVII restriction endonuclease]	736	152
PF09567 [MamI restriction endonuclease]	105	0
PF09568 [MjaI restriction endonuclease]	22	40
PF09569 [ScaI restriction endonuclease]	59	0
PF09570 [SinI restriction endonuclease]	0	10
PF09571 [XcyI restriction endonuclease]	38	0
PF09572 [XamI restriction endonuclease]	135	61
PF09578 [Spore cortex protein YabQ (Spore_YabQ)]	609	69
PF09579 [Sporulation protein YtfJ (Spore_YtfJ)]	527	157
PF09581 [Stage III sporulation protein AF (Spore_III_AF)]	2	84
PF09583 [Phage shock protein G (Phageshock_PspG)]	6	52
PF09584 [Phage shock protein PspD (Phageshock_PspD)]	2	22
PF09585 [Conserved hypothetical protein (Lin0512_fam)]	14	12
PF09586 [Bacterial membrane protein YfhO]	5663	1158
PF09587 [Bacterial capsule synthesis protein PGA_cap]	3160	662
PF09588 [YqaJ-like viral recombinase domain]	1719	1186
PF09594 [Glycosyltransferase family 87]	209	159
PF09600 [Cyd operon protein YbgE (Cyd_oper_YbgE)]	17	48
PF09603 [Fibrobacter succinogenes major domain (Fib_succ_major)]	1279	338
PF09605 [Hypothetical bacterial integral membrane protein (Trep_Strep)]	1253	242
PF09611 [CRISPR-associated protein (Cas_Csy1)]	2536	64
PF09612 [Bacterial protein of unknown function (HtrL_YibB)]	126	11
PF09614 [CRISPR-associated protein (Cas_Csy2)]	1775	68
PF09615 [CRISPR-associated protein (Cas_Csy3)]	2008	52
PF09618 [CRISPR-associated protein (Cas_Csy4)]	1168	41
PF09619 [Type III secretion system lipoprotein chaperone (YscW)]	5	62
PF09626 [Dihaem cytochrome c]	2	10
PF09633 [Protein of unknown function (DUF2023)]	651	174
PF09639 [YjcQ protein]	174	2
PF09640 [Domain of unknown function (DUF2027)]	1687	415
PF09643 [YopX protein]	1073	53
PF09659 [CRISPR-associated protein (Cas_Csm6)]	164	75
PF09660 [Protein of unknown function (DUF2397)]	196	0
PF09661 [Protein of unknown function (DUF2398)]	146	7
PF09664 [Protein of unknown function C-terminus (DUF2399)]	34	0
PF09669 [Phage regulatory protein Rha (Phage_pRha)]	617	233
PF09670 [CRISPR-associated protein (Cas_Cas02710)]	12	1
PF09671 [Spore coat protein (Spore_GerQ)]	11	14
PF09674 [Protein of unknown function (DUF2400)]	1309	330
PF09676 [Type IV conjugative transfer system lipoprotein (TraV)]	6	4
PF09679 [Type-F conjugative transfer system pilin chaperone (TraQ)]	0	16
PF09681 [N-terminal phage replisome organiser (Phage_rep_org_N)]	1733	1052
PF09682 [Bacteriophage holin of superfamily 6 (Holin_LLH)]	218	87
PF09684 [Phage tail protein (Tail_P2_I)]	4	32
PF09693 [Phage uncharacterised protein (Phage_XkdX)]	84	12
PF09695 [Bacterial protein of unknown function (YtfJ_HI0045)]	21	129
PF09700 [CRISPR-associated protein (Cas_Cmr3)]	425	16
PF09704 [CRISPR-associated protein (Cas_Cas5)]	1061	257
PF09707 [CRISPR-associated protein (Cas_Cas2CT1978)]	102	108
PF09709 [CRISPR-associated protein (Cas_Csd1)]	2118	349
PF09711 [CRISPR-associated protein (Cas_Csn2)]	97	7
PF09718 [Lambda phage tail tape-measure protein (Tape_meas_lam_C)]	83	106
PF09719 [Putative redox-active protein (C_GCAxxG_C_C)]	1894	476
PF09721 [Transmembrane exosortase (Exosortase_EpsH)]	20	0
PF09723 [Zinc ribbon domain]	20	8
PF09811 [Essential protein Yae1, N terminal]	0	105
PF09818 [Predicted ATPase of the ABC class]	236	15
PF09820 [Predicted AAA-ATPase]	86839	14467
PF09822 [ABC-type uncharacterized transport system]	1834	361
PF09823 [Domain of unknown function (DUF2357)]	1056	386
PF09826 [Beta propeller domain]	303	206
PF09827 [CRISPR associated protein Cas2]	1582	398
PF09829 [Uncharacterized protein conserved in bacteria (DUF2057)]	1932	104
PF09831 [Uncharacterized protein conserved in bacteria (DUF2058)]	6	85
PF09835 [Uncharacterized protein conserved in bacteria (DUF2062)]	108	1
PF09838 [Uncharacterized protein conserved in bacteria (DUF2065)]	6	49
PF09839 [Uncharacterized protein conserved in bacteria (DUF2066)]	716	18
PF09848 [Uncharacterized conserved protein (DUF2075)]	197	66
PF09850 [Type VI secretion system protein DotU]	404	61
PF09852 [Predicted membrane protein (DUF2079)]	263	39
PF09855 [Nucleic-acid-binding protein containing Zn-ribbon domain (DUF2082)]	7	1
PF09857 [Putative toxin of bacterial toxin-antitoxin pair]	21	0
PF09858 [Predicted membrane protein (DUF2085)]	3	14
PF09860 [Uncharacterized protein conserved in bacteria (DUF2087)]	123	1
PF09861 [Domain of unknown function (DUF2088)]	978	315
PF09862 [Protein of unknown function (DUF2089)]	181	13
PF09864 [Membrane-bound lysozyme-inhibitor of c-type lysozyme]	2	28
PF09872 [Uncharacterized protein conserved in archaea (DUF2099)]	11	1
PF09875 [Uncharacterized protein conserved in archaea (DUF2102)]	10	2
PF09878 [Predicted membrane protein (DUF2105)]	8	4
PF09884 [Uncharacterized protein conserved in archaea (DUF2111)]	17	4
PF09886 [Uncharacterized protein conserved in archaea (DUF2113)]	12	2
PF09890 [Uncharacterized protein conserved in archaea (DUF2117)]	10	1
PF09903 [Uncharacterized protein conserved in bacteria (DUF2130)]	1003	276
PF09906 [Uncharacterized protein conserved in bacteria (DUF2135)]	18	62
PF09907 [HigB_toxin, RelE-like toxic component of a toxin-antitoxin system]	430	262
PF09909 [Uncharacterized protein conserved in bacteria (DUF2138)]	14	149
PF09912 [Uncharacterized protein conserved in bacteria (DUF2141)]	189	0
PF09913 [Predicted membrane protein (DUF2142)]	192	28
PF09917 [Uncharacterized protein conserved in bacteria (DUF2147)]	318	104
PF09918 [Uncharacterized protein containing a ferredoxin domain (DUF2148)]	6	1
PF09919 [Uncharacterized conserved protein (DUF2149)]	476	143
PF09922 [Cell wall-active antibiotics response 4TMS YvqF]	186	71
PF09923 [Uncharacterized protein conserved in bacteria (DUF2155)]	17	47
PF09924 [Uncharacterised conserved protein (DUF2156)]	1180	350
PF09925 [Predicted membrane protein (DUF2157)]	153	68
PF09936 [SAM-dependent RNA methyltransferase]	97	75
PF09938 [Uncharacterized protein conserved in bacteria (DUF2170)]	11	49
PF09940 [Domain of unknown function (DUF2172)]	225	6
PF09950 [Uncharacterized protein conserved in bacteria (DUF2184)]	53	316
PF09952 [Transcriptional regulator, AbiEi antitoxin, Type IV TA system]	1337	199
PF09954 [Uncharacterized protein conserved in bacteria (DUF2188)]	117	0
PF09956 [Uncharacterized conserved protein (DUF2190)]	5	47
PF09959 [Uncharacterized protein conserved in archaea (DUF2193)]	7	0
PF09960 [Uncharacterised protein conserved in bacteria (DUF2194)]	148	110
PF09966 [Uncharacterized protein conserved in bacteria (DUF2200)]	59	22
PF09967 [VWA-like domain (DUF2201)]	193	67
PF09972 [Predicted membrane protein (DUF2207)]	1911	722
PF09976 [Tetratricopeptide repeat-like domain]	2344	96
PF09979 [Uncharacterized protein conserved in bacteria (DUF2213)]	581	344
PF09983 [Uncharacterized protein conserved in bacteria C-term(DUF2220)]	622	287
PF09984 [Uncharacterised signal transduction histidine kinase domain (DUF2222)]	1858	63
PF09986 [Uncharacterized protein conserved in bacteria (DUF2225)]	515	198
PF09989 [CoA enzyme activase uncharacterised domain (DUF2229)]	2676	1019
PF09991 [Predicted membrane protein (DUF2232)]	364	300
PF09992 [Phosphodiester glycosidase]	2598	777
PF09994 [Uncharacterized alpha/beta hydrolase domain (DUF2235)]	77	9
PF09997 [Predicted membrane protein (DUF2238)]	51	56
PF10004 [Uncharacterized protein conserved in bacteria (DUF2247)]	12	0
PF10011 [Predicted membrane protein (DUF2254)]	17	89
PF10016 [Predicted secreted protein (DUF2259)]	113	54
PF10021 [Uncharacterized protein conserved in bacteria (DUF2263)]	523	189
PF10022 [Uncharacterized protein conserved in bacteria (DUF2264)]	1431	319
PF10026 [Predicted Zn-dependent protease (DUF2268)]	73	5
PF10031 [Small integral membrane protein (DUF2273)]	128	43
PF10035 [Uncharacterized protein conserved in bacteria (DUF2179)]	3815	1048
PF10040 [CRISPR-associated endoribonuclease Cas6]	104	32
PF10050 [Predicted metal-binding protein (DUF2284)]	84	22
PF10053 [Uncharacterized conserved protein (DUF2290)]	262	0
PF10054 [Predicted periplasmic lipoprotein (DUF2291)]	8	0
PF10055 [Uncharacterized small protein (DUF2292)]	57	9
PF10062 [Predicted secreted protein (DUF2300)]	29	157
PF10065 [Uncharacterized conserved protein (DUF2303)]	31	52
PF10066 [Uncharacterized conserved protein (DUF2304)]	122	23
PF10073 [Uncharacterized protein conserved in bacteria (DUF2312)]	43	13
PF10076 [Uncharacterised protein conserved in bacteria (DUF2313)]	326	1
PF10077 [Uncharacterized protein conserved in bacteria (DUF2314)]	0	12
PF10082 [Putative beta-barrel porin 2]	94	0
PF10083 [Uncharacterized protein conserved in bacteria (DUF2321)]	0	56
PF10086 [Putative membrane peptidase family (DUF2324)]	579	64
PF10087 [Uncharacterized protein conserved in bacteria (DUF2325)]	237	13
PF10088 [Uncharacterised protein conserved in bacteria (DUF2326)]	164	173
PF10091 [Putative glucoamylase]	378	86
PF10093 [Uncharacterized protein conserved in bacteria (DUF2331)]	3930	113
PF10095 [Uncharacterized protein conserved in bacteria (DUF2333)]	480	2
PF10096 [Uncharacterized protein conserved in bacteria (DUF2334)]	969	6
PF10097 [Predicted membrane protein (DUF2335)]	32	0
PF10098 [Uncharacterised protein conserved in bacteria (DUF2336)]	15	0
PF10101 [Predicted membrane protein (DUF2339)]	560	129
PF10105 [Uncharacterized protein conserved in bacteria (DUF2344)]	1193	344
PF10107 [Endonuclease related to archaeal Holliday junction resolvase]	113	61
PF10108 [Predicted 3'-5' exonuclease related to the exonuclease domain of PolB]	19	5
PF10111 [Glycosyltransferase like family 2]	1527	399
PF10112 [5-bromo-4-chloroindolyl phosphate hydrolysis protein]	236	137
PF10113 [Fibrillarin-like archaeal protein]	7	2
PF10114 [Sensory domain found in PocR]	438	172
PF10117 [McrBC 5-methylcytosine restriction system component]	2173	373
PF10123 [Mu-like prophage I protein]	49	9
PF10124 [Mu-like prophage major head subunit gpT]	32	0
PF10125 [NADH dehydrogenase I, subunit N related protein]	13	3
PF10127 [Predicted nucleotidyltransferase]	551	132
PF10131 [6-pyruvoyl-tetrahydropterin synthase related domain; membrane protein]	23	0
PF10133 [Predicted RNA-binding protein]	54	11
PF10135 [Rod binding protein]	240	94
PF10137 [Predicted nucleotide-binding protein containing TIR-like domain]	122	67
PF10138 [vWA found in TerF C terminus ]	68	0
PF10139 [Putative bacterial virulence factor]	1503	448
PF10140 [WXG100 protein secretion system (Wss), protein YukC]	53	7
PF10143 [2,3-bisphosphoglycerate-independent phosphoglycerate mutase]	1358	350
PF10144 [Bacterial virulence factor haemolysin]	6	46
PF10145 [Phage-related minor tail protein]	6782	2312
PF10150 [Ribonuclease E/G family]	13950	2040
PF10152 [Subunit CCDC53 of WASH complex]	5	0
PF10263 [SprT-like family]	245	74
PF10282 [Lactonase, 7-bladed beta-propeller]	997	254
PF10298 [WhiA N-terminal LAGLIDADG-like domain]	172	65
PF10335 [Putative nucleotidyltransferase substrate binding domain]	250	13
PF10340 [Steryl acetyl hydrolase]	217	63
PF10365 [Domain of unknown function (DUF2436)]	2044	14
PF10369 [Small subunit of acetolactate synthase]	2109	489
PF10371 [Domain of unknown function]	3874	1412
PF10385 [RNA polymerase beta subunit external 1 domain]	5672	1222
PF10387 [Protein of unknown function (DUF2442)]	534	231
PF10396 [GTP-binding protein TrmE N-terminus]	3075	615
PF10397 [Adenylosuccinate lyase C-terminus]	964	368
PF10410 [DnaB-helicase binding domain of primase]	83	157
PF10411 [Disulfide bond isomerase protein N-terminus]	4	50
PF10412 [Type IV secretion-system coupling protein DNA-binding domain]	4886	1251
PF10414 [Sirohaem synthase dimerisation region]	9	80
PF10415 [Fumarase C C-terminus]	2063	599
PF10418 [Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B]	2556	834
PF10423 [Bacterial AMP nucleoside phosphorylase N-terminus ]	12	76
PF10431 [C-terminal, D2-small domain, of ClpB protein ]	7684	2015
PF10437 [Bacterial lipoate protein ligase C-terminus]	780	219
PF10438 [Cyclo-malto-dextrinase C-terminal domain]	1379	426
PF10442 [FIST C domain]	10	57
PF10458 [Valyl tRNA synthetase tRNA binding arm]	4186	760
PF10459 [Peptidase S46]	7217	2465
PF10473 [Leucine-rich repeats of kinetochore protein Cenp-F/LEK1]	76	2
PF10502 [Signal peptidase, peptidase S26 ]	10095	2105
PF10503 [Esterase PHB depolymerase]	598	158
PF10509 [Galactokinase galactose-binding signature]	3482	755
PF10531 [SLBB domain]	3297	871
PF10543 [ORF6N domain]	4386	3920
PF10544 [T5orf172 domain]	556	34
PF10549 [ORF11CD3 domain]	3	11
PF10552 [ORF6C domain]	0	28
PF10554 [Ash protein family]	2	11
PF10566 [Glycoside hydrolase 97  ]	7116	2862
PF10571 [Uncharacterised protein family UPF0547]	12	0
PF10588 [NADH-ubiquinone oxidoreductase-G iron-sulfur binding region]	821	276
PF10589 [NADH-ubiquinone oxidoreductase-F iron-sulfur binding region]	1202	363
PF10590 [Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region]	880	37
PF10592 [AIPR protein]	1756	190
PF10593 [Z1 domain]	2468	209
PF10604 [Polyketide cyclase / dehydrase and lipid transport]	55	14
PF10609 [NUBPL iron-transfer P-loop NTPase]	5700	1622
PF10610 [Thin aggregative fimbriae synthesis protein]	7	34
PF10613 [Ligated ion channel L-glutamate- and glycine-binding site]	272	98
PF10614 [Type VIII secretion system (T8SS), CsgF protein]	1	22
PF10618 [Phage tail tube protein]	34	10
PF10620 [Phosphoribosyl-dephospho-CoA transferase MdcG]	165	19
PF10625 [Universal stress protein B (UspB)]	3	55
PF10626 [Conjugative transposon protein TraO]	1391	652
PF10628 [Outer spore coat protein E (CotE)]	82	45
PF10634 [Fe2+ transport protein]	12	10
PF10636 [Hemin uptake protein hemP]	7	27
PF10646 [Sporulation and spore germination]	959	295
PF10662 [Ethanolamine utilisation - propanediol utilisation]	85	76
PF10668 [Phage terminase small subunit]	8	63
PF10671 [Toxin co-regulated pilus biosynthesis protein Q]	39	89
PF10672 [S-adenosylmethionine-dependent methyltransferase]	6512	1037
PF10677 [Protein of unknown function (DUF2490)]	630	51
PF10678 [Protein of unknown function (DUF2492)]	6	39
PF10679 [Protein of unknown function (DUF2491)]	9	25
PF10684 [Putative biofilm-dependent modulation protein]	9	22
PF10685 [Stress-induced bacterial acidophilic repeat motif]	6	38
PF10686 [Protein of unknown function (DUF2493)]	478	741
PF10688 [Bacterial inner membrane protein]	113	86
PF10689 [Protein of unknown function (DUF2496)]	1	19
PF10692 [Protein of unknown function (DUF2498)]	569	29
PF10694 [Protein of unknown function (DUF2500)]	246	153
PF10696 [Protein of unknown function (DUF2501)]	12	69
PF10697 [Protein of unknown function (DUF2502)]	9	67
PF10704 [Protein of unknown function (DUF2508)]	17	0
PF10707 [PhoP regulatory network protein YrbL]	199	123
PF10709 [Protein of unknown function (DUF2511)]	11	28
PF10711 [Hypothetical protein (DUF2513)]	107	10
PF10712 [NAD-specific glutamate dehydrogenase]	4	5
PF10713 [Protein of unknown function (DUF2509) ]	6	58
PF10719 [Late competence development protein ComFB]	1047	53
PF10721 [Protein of unknown function (DUF2514)]	4	17
PF10722 [Putative bacterial sensory transduction regulator]	15	78
PF10723 [Replication regulatory protein RepB]	7	10
PF10725 [Protein of unknown function (DUF2517)]	7	32
PF10727 [Rossmann-like domain]	56	5
PF10728 [Domain of unknown function (DUF2520)]	1538	333
PF10729 [Cell division activator CedA]	1	26
PF10733 [Protein of unknown function (DUF2525)]	2	30
PF10734 [Protein of unknown function (DUF2523)]	3	24
PF10735 [Protein of unknown function (DUF2526)   ]	4	23
PF10743 [Regulatory phage protein cox]	3	9
PF10746 [Phage holin T7 family, holin superfamily II]	14	34
PF10748 [Protein of unknown function (DUF2531)]	14	53
PF10749 [Protein of unknown function (DUF2534)]	16	58
PF10753 [Toxin GhoT_OrtT]	6	48
PF10754 [Protein of unknown function (DUF2569)]	10	56
PF10757 [Biofilm formation regulator YbaJ]	17	50
PF10758 [Protein of unknown function (DUF2586)]	548	20
PF10762 [Protein of unknown function (DUF2583)   ]	4	36
PF10766 [Multidrug efflux pump-associated protein AcrZ]	8	44
PF10767 [Protein of unknown function (DUF2593)]	5	46
PF10769 [Protein of unknown function (DUF2594)]	2	26
PF10771 [Winged helix-turn-helix domain (DUF2582)]	15	1
PF10777 [Inner membrane protein YlaC]	7	76
PF10781 [Dextransucrase DSRB]	2	23
PF10789 [Phage RNA polymerase binding, RpbA]	2	20
PF10796 [Sigma-S stabilisation anti-adaptor protein ]	7	55
PF10797 [Protein of unknown function]	12	151
PF10798 [Biofilm development protein YmgB/AriR]	2	18
PF10799 [Biofilm formation protein (YliH/bssR)]	6	50
PF10807 [Protein of unknown function (DUF2541)]	7	42
PF10808 [Protein of unknown function (DUF2542) ]	10	40
PF10809 [Protein of unknown function (DUF2732)]	4	34
PF10810 [Protein of unknown function (DUF2545)   ]	9	33
PF10816 [Domain of unknown function (DUF2760)]	37	0
PF10820 [Protein of unknown function (DUF2543)]	3	43
PF10825 [Protein of unknown function (DUF2752)]	604	156
PF10829 [Protein of unknown function (DUF2554)]	6	33
PF10831 [Protein of unknown function (DUF2556)]	7	33
PF10832 [Protein of unknown function (DUF2559)]	3	25
PF10836 [Protein of unknown function (DUF2574)  ]	7	33
PF10840 [Protein of unknown function (DUF2645)]	13	47
PF10844 [Protein of unknown function (DUF2577)]	92	2
PF10852 [Protein of unknown function (DUF2651)   ]	0	11
PF10881 [Protein of unknown function (DUF2726)]	532	242
PF10882 [Bacterial PH domain]	28	7
PF10886 [Protein of unknown function (DUF2685)]	0	5
PF10887 [Protein of unknown function (DUF2686)]	18	96
PF10893 [Protein of unknown function (DUF2724)]	4	12
PF10897 [Protein of unknown function (DUF2713)]	4	76
PF10902 [WYL_2, Sm-like SH3 beta-barrel fold]	694	12
PF10903 [Protein of unknown function (DUF2691)]	0	10
PF10920 [Protein of unknown function (DUF2705)]	4	47
PF10923 [P-loop Domain of unknown function (DUF2791)]	7458	123
PF10926 [Protein of unknown function (DUF2800)]	5514	506
PF10928 [Protein of unknown function (DUF2810)]	9	60
PF10934 [Protein of unknown function (DUF2634)]	188	1
PF10938 [YfdX protein]	9	92
PF10941 [Protein of unknown function DUF2620]	4	54
PF10945 [Cellulose biosynthesis protein BcsR]	5	38
PF10946 [Protein of unknown function DUF2625]	13	51
PF10947 [Protein of unknown function (DUF2628)    ]	0	36
PF10951 [Protein of unknown function (DUF2776)]	27	151
PF10953 [Protein of unknown function (DUF2754)]	10	27
PF10954 [Protein of unknown function (DUF2755)]	7	37
PF10956 [Protein of unknown function (DUF2756)]	5	39
PF10957 [Sporulation protein Cse60 ]	22	13
PF10962 [Protein of unknown function (DUF2764)]	318	121
PF10964 [Protein of unknown function (DUF2766)]	6	31
PF10965 [Protein of unknown function (DUF2767)]	4	20
PF10968 [Protein of unknown function (DUF2770)]	2	24
